play_id,player_id,category_id,game_name,played_at,amount_bet,amount_won
T00019478,P0030,C1,Poker,2025-02-05 22:11:00,200.00,0.00
T00019479,P0030,C5,Craps,2025-02-05 22:16:00,575.00,0.00
T00019480,P0030,C1,Poker,2025-05-18 21:19:00,375.00,163.55
T00019481,P0030,C3,$1 Slots,2025-05-18 21:21:00,8.00,0.17
T00019482,P0030,C1,Poker,2025-05-18 21:25:00,325.00,76.74
T00019483,P0030,C3,$1 Slots,2025-05-18 21:31:00,6.00,0.00
T00019484,P0030,C1,Poker,2025-05-18 21:37:00,650.00,2425.85
T00019485,P0030,C6,Electronic Games,2025-05-18 21:41:00,50.00,0.00
T00019486,P0030,C3,$1 Slots,2025-05-18 21:47:00,5.00,1.08
T00019487,P0030,C1,Poker,2025-05-18 21:53:00,475.00,0.00
T00019488,P0030,C1,Poker,2025-05-18 21:59:00,225.00,0.00
T00019489,P0030,C5,Craps,2025-05-18 22:01:00,425.00,0.00
T00019490,P0030,C1,Poker,2025-05-18 22:04:00,900.00,0.00
T00019491,P0030,C1,Poker,2025-05-18 22:08:00,275.00,125.43
T00019492,P0030,C1,Poker,2025-05-18 22:12:00,175.00,235.83
T00019493,P0030,C1,Poker,2025-05-18 22:17:00,575.00,16.15
T00019494,P0030,C2,Blackjack,2025-05-18 22:21:00,225.00,0.00
T00019495,P0030,C7,Roulette,2025-05-18 22:27:00,245.00,8.83
T00019496,P0030,C4,$25 Slots,2025-05-18 22:31:00,100.00,212.12
T00019497,P0030,C3,$1 Slots,2025-05-18 22:34:00,16.00,0.00
T00019498,P0030,C3,$1 Slots,2025-05-18 22:39:00,11.00,59.90
T00019499,P0030,C2,Blackjack,2025-05-18 22:41:00,250.00,0.00
T00019500,P0030,C3,$1 Slots,2025-05-18 22:43:00,4.00,17.34
T00019501,P0030,C5,Craps,2025-05-30 21:52:00,700.00,0.00
T00019502,P0030,C2,Blackjack,2025-05-30 21:56:00,475.00,0.00
T00019503,P0030,C3,$1 Slots,2025-05-30 22:00:00,8.00,27.92
T00019504,P0030,C1,Poker,2025-05-30 22:05:00,425.00,406.17
T00019505,P0030,C2,Blackjack,2025-05-30 22:09:00,350.00,0.00
T00019506,P0030,C5,Craps,2025-05-30 22:11:00,150.00,138.97
T00019507,P0030,C5,Craps,2025-05-30 22:15:00,575.00,0.00
T00019508,P0030,C4,$25 Slots,2025-05-30 22:21:00,50.00,0.00
T00019509,P0030,C2,Blackjack,2025-05-30 22:27:00,225.00,1250.08
T00019510,P0030,C2,Blackjack,2025-05-30 22:31:00,225.00,0.00
T00019511,P0030,C4,$25 Slots,2025-05-30 22:35:00,125.00,0.00
T00019512,P0030,C1,Poker,2025-05-30 22:38:00,325.00,0.00
T00019513,P0030,C1,Poker,2025-05-30 22:41:00,225.00,98.93
T00019514,P0030,C1,Poker,2025-05-30 22:43:00,850.00,0.00
T00019515,P0030,C4,$25 Slots,2025-05-30 22:46:00,100.00,0.00
T00019516,P0030,C5,Craps,2025-05-30 22:48:00,950.00,1.04
T00019517,P0030,C7,Roulette,2025-05-30 22:52:00,280.00,430.10
T00019518,P0030,C2,Blackjack,2025-05-30 22:58:00,200.00,1200.30
T00019519,P0030,C4,$25 Slots,2025-05-30 23:03:00,100.00,52.33
T00019520,P0030,C2,Blackjack,2025-05-30 23:09:00,475.00,0.00
T00019521,P0030,C6,Electronic Games,2025-05-30 23:14:00,25.00,20.05
T00019522,P0030,C1,Poker,2025-06-13 19:23:00,475.00,0.00
T00019523,P0030,C2,Blackjack,2025-06-13 19:25:00,350.00,693.24
T00019524,P0030,C2,Blackjack,2025-06-13 19:30:00,950.00,337.90
T00019525,P0030,C4,$25 Slots,2025-06-13 19:34:00,100.00,0.00
T00019526,P0030,C4,$25 Slots,2025-06-13 19:36:00,100.00,216.08
T00019527,P0030,C2,Blackjack,2025-06-13 19:39:00,1853.00,79.30
T00019528,P0030,C2,Blackjack,2025-06-13 19:42:00,475.00,361.29
T00019529,P0030,C5,Craps,2025-06-13 19:45:00,250.00,13.75
T00019530,P0030,C2,Blackjack,2025-06-13 19:49:00,425.00,0.00
T00019531,P0030,C4,$25 Slots,2025-06-13 19:52:00,75.00,0.00
T00019532,P0030,C1,Poker,2025-06-13 19:56:00,500.00,0.00
T00019533,P0030,C2,Blackjack,2025-06-13 20:01:00,950.00,1213.06
T00019534,P0030,C6,Electronic Games,2025-06-13 20:07:00,85.00,164.88
T00019535,P0030,C1,Poker,2025-06-13 20:11:00,500.00,0.00
T00019536,P0030,C4,$25 Slots,2025-06-13 20:17:00,100.00,0.00
T00019537,P0030,C2,Blackjack,2025-06-13 20:22:00,450.00,0.00
T00019538,P0030,C1,Poker,2025-06-13 20:24:00,400.00,12.30
T00019539,P0030,C2,Blackjack,2025-06-13 20:27:00,525.00,23.02
T00019540,P0030,C4,$25 Slots,2025-06-13 20:30:00,175.00,0.00
T00019541,P0030,C1,Poker,2025-06-13 20:35:00,525.00,0.56
T00019542,P0030,C5,Craps,2025-06-13 20:37:00,175.00,31.07
T00019543,P0030,C1,Poker,2025-12-12 20:45:00,1475.00,0.00
T00019544,P0030,C2,Blackjack,2025-12-12 20:48:00,3100.00,0.00
T00019545,P0030,C5,Craps,2025-12-12 20:51:00,2075.00,0.00
T00019546,P0030,C4,$25 Slots,2025-12-12 20:56:00,1075.00,0.00
T00019547,P0030,C5,Craps,2025-12-12 20:59:00,4275.00,7363.08
T00019548,P0030,C5,Craps,2025-12-12 21:05:00,3000.00,9.39
T00019549,P0030,C3,$1 Slots,2025-12-12 21:08:00,28.00,26.43
T00019550,P0030,C3,$1 Slots,2025-12-12 21:10:00,9.00,14.41
T00019551,P0030,C1,Poker,2025-12-12 21:16:00,2700.00,7874.04
T00019552,P0030,C2,Blackjack,2025-12-12 21:19:00,2825.00,1061.87
T00019553,P0030,C2,Blackjack,2025-12-12 21:22:00,2975.00,668.45
T00019554,P0030,C2,Blackjack,2025-12-12 21:27:00,1700.00,0.00
T00019555,P0030,C1,Poker,2025-12-12 21:29:00,2600.00,1223.03
T00019556,P0030,C1,Poker,2025-12-12 21:32:00,3375.00,61.69
T00019557,P0030,C4,$25 Slots,2025-12-12 21:35:00,625.00,1790.08
T00019558,P0030,C2,Blackjack,2025-12-12 21:41:00,1425.00,4140.51
T00019559,P0030,C1,Poker,2025-12-12 21:44:00,2525.00,2946.28
T00019560,P0030,C2,Blackjack,2025-12-12 21:48:00,1900.00,4974.01
T00019561,P0030,C2,Blackjack,2025-12-12 21:51:00,3975.00,0.00
T00019562,P0030,C6,Electronic Games,2025-12-12 21:53:00,150.00,485.58
T00019563,P0030,C5,Craps,2025-12-12 21:55:00,4075.00,189.53
T00019564,P0030,C4,$25 Slots,2025-12-12 21:58:00,600.00,0.00
T00019565,P0030,C6,Electronic Games,2025-12-12 22:01:00,790.00,1212.55
T00019566,P0030,C1,Poker,2025-12-12 22:04:00,3375.00,10515.17
T00019567,P0030,C4,$25 Slots,2025-12-12 22:10:00,750.00,0.00
T00019568,P0030,C5,Craps,2025-12-12 22:14:00,3375.00,5047.25
T00019569,P0030,C2,Blackjack,2025-12-12 22:19:00,3950.00,0.00
T00019570,P0030,C3,$1 Slots,2025-12-12 22:22:00,33.00,0.00
T00019571,P0030,C5,Craps,2025-12-12 22:24:00,2100.00,1037.35
T00019572,P0030,C7,Roulette,2025-12-12 22:30:00,1050.00,0.00
T00019573,P0030,C4,$25 Slots,2025-12-12 22:36:00,1325.00,0.00
T00019574,P0030,C2,Blackjack,2025-12-12 22:39:00,2100.00,1843.27
T00019575,P0030,C2,Blackjack,2025-12-12 22:42:00,3525.00,11141.02
T00019576,P0030,C1,Poker,2025-12-12 22:47:00,3600.00,4092.32
T00019577,P0030,C4,$25 Slots,2025-12-12 22:51:00,775.00,0.00
T00019578,P0030,C7,Roulette,2025-12-12 22:56:00,875.00,3142.02
T00019579,P0030,C7,Roulette,2025-12-12 23:00:00,2235.00,6867.00
T00019580,P0030,C5,Craps,2025-12-12 23:06:00,3125.00,103.00
T00019581,P0030,C1,Poker,2025-12-12 23:08:00,3725.00,11761.89
T00019582,P0030,C7,Roulette,2025-12-12 23:11:00,1780.00,0.00
T00019583,P0030,C4,$25 Slots,2025-12-12 23:15:00,150.00,406.95
T00019584,P0030,C1,Poker,2025-12-25 18:06:00,3925.00,2586.89
T00019585,P0030,C2,Blackjack,2025-12-25 18:12:00,3525.00,639.23
T00019586,P0030,C2,Blackjack,2025-12-25 18:17:00,3550.00,0.00
T00019587,P0030,C5,Craps,2025-12-25 18:23:00,2125.00,5935.60
T00019588,P0030,C7,Roulette,2025-12-25 18:26:00,1685.00,0.00
T00019589,P0030,C2,Blackjack,2025-12-25 18:31:00,3000.00,0.00
T00019590,P0030,C2,Blackjack,2025-12-25 18:33:00,3400.00,13063.53
T00019591,P0030,C4,$25 Slots,2025-12-25 18:37:00,675.00,0.00
T00019592,P0030,C2,Blackjack,2025-12-25 18:42:00,4250.00,22.38
T00019593,P0030,C7,Roulette,2025-12-25 18:44:00,2095.00,727.42
T00019594,P0030,C4,$25 Slots,2025-12-25 18:50:00,425.00,0.00
T00019595,P0030,C4,$25 Slots,2025-12-25 18:54:00,500.00,2167.17
T00019596,P0030,C1,Poker,2025-12-25 18:58:00,6609.00,195.60
T00019597,P0030,C4,$25 Slots,2025-12-25 19:03:00,625.00,579.04
T00019598,P0030,C5,Craps,2025-12-25 19:09:00,1900.00,5910.99
T00019599,P0030,C7,Roulette,2025-12-25 19:14:00,1135.00,0.00
T00019600,P0030,C5,Craps,2025-12-25 19:20:00,2225.00,0.00
T00019601,P0030,C2,Blackjack,2025-12-25 19:22:00,1675.00,0.00
T00019602,P0030,C3,$1 Slots,2025-12-25 19:24:00,36.00,11.04
T00019603,P0030,C1,Poker,2025-12-25 19:27:00,2575.00,0.00
T00019604,P0030,C5,Craps,2025-12-25 19:29:00,4350.00,6580.40
T00019605,P0030,C1,Poker,2025-12-25 19:32:00,2475.00,4539.79
T00019606,P0030,C6,Electronic Games,2025-12-25 19:38:00,580.00,0.00
T00019607,P0030,C6,Electronic Games,2025-12-25 19:40:00,210.00,215.28
T00019608,P0030,C4,$25 Slots,2025-12-25 19:45:00,375.00,0.00
T00019609,P0030,C2,Blackjack,2025-12-25 19:49:00,3300.00,0.00
T00019610,P0030,C1,Poker,2025-12-25 19:53:00,3650.00,1923.81
T00019611,P0030,C1,Poker,2025-12-25 19:56:00,1975.00,3340.09
T00019612,P0030,C2,Blackjack,2025-12-25 19:58:00,1775.00,2.27
T00019613,P0030,C1,Poker,2025-12-25 20:03:00,1800.00,0.00
T00019614,P0030,C1,Poker,2025-12-25 20:09:00,3000.00,0.00
T00019615,P0030,C1,Poker,2025-12-25 20:12:00,1750.00,613.07
T00019616,P0030,C1,Poker,2025-12-25 20:18:00,1950.00,0.00
T00019617,P0030,C4,$25 Slots,2025-12-25 20:23:00,750.00,0.00
T00019618,P0030,C5,Craps,2025-12-25 20:28:00,1900.00,0.00
T00019619,P0030,C1,Poker,2025-12-25 20:32:00,1625.00,0.00
T00019620,P0030,C1,Poker,2025-12-25 20:34:00,3225.00,11611.22
T00019621,P0030,C1,Poker,2025-12-25 20:37:00,1800.00,648.14
T00019622,P0030,C1,Poker,2025-12-25 20:41:00,2450.00,0.00
T00019623,P0030,C4,$25 Slots,2025-12-25 20:44:00,675.00,0.00
T00019624,P0030,C7,Roulette,2025-12-25 20:49:00,1700.00,0.00
T00019625,P0030,C2,Blackjack,2026-04-02 19:48:00,2675.00,4116.19
T00019626,P0030,C2,Blackjack,2026-04-02 19:50:00,3200.00,0.00
T00019627,P0030,C2,Blackjack,2026-04-02 19:56:00,2175.00,4347.94
T00019628,P0030,C5,Craps,2026-04-02 20:02:00,2425.00,1399.31
T00019629,P0030,C1,Poker,2026-04-02 20:07:00,3425.00,0.00
T00019630,P0030,C1,Poker,2026-04-02 20:12:00,4375.00,0.00
T00019631,P0030,C4,$25 Slots,2026-04-02 20:14:00,625.00,0.00
T00019632,P0030,C6,Electronic Games,2026-04-02 20:16:00,405.00,1678.02
T00019633,P0030,C5,Craps,2026-04-02 20:22:00,2775.00,0.00
T00019634,P0030,C6,Electronic Games,2026-04-02 20:26:00,410.00,1478.13
T00019635,P0030,C6,Electronic Games,2026-04-02 20:29:00,365.00,0.00
T00019636,P0030,C5,Craps,2026-04-02 20:32:00,3600.00,0.00
T00019637,P0030,C5,Craps,2026-04-02 20:34:00,1525.00,0.00
T00019638,P0030,C1,Poker,2026-04-02 20:40:00,3075.00,7751.28
T00019639,P0030,C4,$25 Slots,2026-04-02 20:42:00,575.00,225.60
T00019640,P0030,C2,Blackjack,2026-04-02 20:45:00,2975.00,3805.61
T00019641,P0030,C1,Poker,2026-04-02 20:48:00,2975.00,5065.77
T00019642,P0030,C5,Craps,2026-04-02 20:53:00,1100.00,0.00
T00019643,P0030,C2,Blackjack,2026-04-02 20:57:00,2425.00,0.00
T00019644,P0030,C4,$25 Slots,2026-04-02 20:59:00,725.00,452.50
T00019645,P0030,C1,Poker,2026-04-02 21:04:00,6000.00,16731.07
T00019646,P0030,C2,Blackjack,2026-04-02 21:10:00,2850.00,0.00
T00019647,P0030,C4,$25 Slots,2026-04-02 21:13:00,2300.00,0.00
T00019648,P0030,C5,Craps,2026-04-02 21:15:00,2750.00,0.00
T00019649,P0030,C2,Blackjack,2026-04-02 21:21:00,2925.00,0.00
T00019650,P0030,C1,Poker,2026-04-02 21:26:00,1550.00,655.84
T00019651,P0030,C4,$25 Slots,2026-04-02 21:31:00,1000.00,0.00
T00019652,P0030,C3,$1 Slots,2026-04-02 21:36:00,30.00,3.35
T00019653,P0030,C3,$1 Slots,2026-04-02 21:38:00,46.00,158.39
T00019654,P0030,C2,Blackjack,2026-04-02 21:40:00,1925.00,0.00
T00019655,P0030,C1,Poker,2026-04-02 21:42:00,2075.00,4.42
T00019656,P0030,C2,Blackjack,2026-04-02 21:45:00,2875.00,3874.70
T00019657,P0030,C2,Blackjack,2026-04-02 21:47:00,2100.00,4432.21
T00019658,P0030,C2,Blackjack,2026-04-02 21:49:00,2725.00,0.00
T00019659,P0030,C2,Blackjack,2026-04-02 21:51:00,1375.00,0.00
T00019660,P0030,C6,Electronic Games,2026-04-02 21:55:00,570.00,0.00
T00019661,P0030,C4,$25 Slots,2026-04-02 21:57:00,725.00,1727.01
T00019662,P0030,C1,Poker,2026-04-02 21:59:00,3700.00,1656.91
T00019663,P0030,C4,$25 Slots,2026-04-02 22:03:00,550.00,0.00
T00019664,P0030,C7,Roulette,2026-04-02 22:06:00,2065.00,2983.20
T00019665,P0030,C3,$1 Slots,2026-04-02 22:12:00,24.00,21.65
T00019666,P0031,C7,Roulette,2023-10-04 19:14:00,1225.00,0.00
T00019667,P0031,C7,Roulette,2023-10-04 19:20:00,1475.00,0.00
T00019668,P0031,C5,Craps,2023-10-04 19:22:00,1775.00,5826.79
T00019669,P0031,C6,Electronic Games,2023-10-04 19:26:00,685.00,0.00
T00019670,P0031,C3,$1 Slots,2023-10-04 19:30:00,25.00,0.00
T00019671,P0031,C6,Electronic Games,2023-10-04 19:34:00,160.00,0.00
T00019672,P0031,C1,Poker,2023-10-04 19:37:00,875.00,0.00
T00019673,P0031,C7,Roulette,2023-10-04 19:43:00,1680.00,2710.43
T00019674,P0031,C1,Poker,2023-10-04 19:47:00,2350.00,0.00
T00019675,P0031,C7,Roulette,2023-10-04 19:52:00,1040.00,0.00
T00019676,P0031,C5,Craps,2023-10-04 19:55:00,3275.00,0.00
T00019677,P0031,C2,Blackjack,2023-10-04 19:57:00,2725.00,9090.71
T00019678,P0031,C1,Poker,2023-10-04 20:01:00,2825.00,0.00
T00019679,P0031,C2,Blackjack,2023-10-04 20:04:00,3300.00,0.00
T00019680,P0031,C6,Electronic Games,2023-10-04 20:08:00,245.00,0.00
T00019681,P0031,C7,Roulette,2023-10-04 20:10:00,2075.00,0.00
T00019682,P0031,C1,Poker,2023-10-04 20:16:00,4600.00,0.00
T00019683,P0031,C4,$25 Slots,2023-10-04 20:20:00,500.00,0.00
T00019684,P0031,C1,Poker,2023-10-04 20:26:00,2225.00,3114.50
T00019685,P0031,C6,Electronic Games,2023-10-04 20:29:00,410.00,1138.47
T00019686,P0031,C6,Electronic Games,2023-10-04 20:33:00,155.00,609.05
T00019687,P0031,C7,Roulette,2023-10-04 20:37:00,1335.00,0.00
T00019688,P0031,C1,Poker,2023-10-04 20:40:00,1425.00,0.00
T00019689,P0031,C1,Poker,2023-10-04 20:46:00,1525.00,122.12
T00019690,P0031,C1,Poker,2023-10-04 20:52:00,1825.00,4743.60
T00019691,P0031,C7,Roulette,2023-10-04 20:57:00,1440.00,0.00
T00019692,P0031,C7,Roulette,2023-10-15 22:36:00,780.00,1391.79
T00019693,P0031,C7,Roulette,2023-10-15 22:40:00,1130.00,0.00
T00019694,P0031,C5,Craps,2023-10-15 22:43:00,1775.00,0.00
T00019695,P0031,C3,$1 Slots,2023-10-15 22:45:00,28.00,0.00
T00019696,P0031,C1,Poker,2023-10-15 22:50:00,1725.00,0.00
T00019697,P0031,C3,$1 Slots,2023-10-15 22:52:00,53.00,0.00
T00019698,P0031,C7,Roulette,2023-10-15 22:57:00,1580.00,0.00
T00019699,P0031,C5,Craps,2023-10-15 22:59:00,2000.00,2465.84
T00019700,P0031,C4,$25 Slots,2023-10-15 23:04:00,825.00,0.00
T00019701,P0031,C1,Poker,2023-10-15 23:06:00,1550.00,0.00
T00019702,P0031,C2,Blackjack,2023-10-15 23:11:00,3150.00,0.00
T00019703,P0031,C1,Poker,2023-10-15 23:17:00,2225.00,5943.15
T00019704,P0031,C4,$25 Slots,2023-10-15 23:23:00,1150.00,0.00
T00019705,P0031,C1,Poker,2023-10-15 23:25:00,3725.00,14996.74
T00019706,P0031,C4,$25 Slots,2023-10-15 23:31:00,700.00,0.00
T00019707,P0031,C2,Blackjack,2023-10-15 23:35:00,1900.00,0.00
T00019708,P0031,C7,Roulette,2023-10-15 23:40:00,2760.00,633.20
T00019709,P0031,C7,Roulette,2023-10-15 23:44:00,1830.00,3651.57
T00019710,P0031,C1,Poker,2023-10-15 23:48:00,2475.00,0.00
T00019711,P0031,C2,Blackjack,2023-10-15 23:51:00,2475.00,0.00
T00019712,P0031,C6,Electronic Games,2023-10-15 23:57:00,175.00,748.73
T00019713,P0031,C4,$25 Slots,2023-10-15 23:59:00,800.00,0.00
T00019714,P0031,C4,$25 Slots,2023-10-16 00:01:00,550.00,0.00
T00019715,P0031,C3,$1 Slots,2023-10-16 00:04:00,21.00,0.00
T00019716,P0031,C1,Poker,2023-10-16 00:06:00,1550.00,0.00
T00019717,P0031,C1,Poker,2023-10-16 00:11:00,1275.00,0.00
T00019718,P0031,C7,Roulette,2023-12-02 20:36:00,1290.00,0.00
T00019719,P0031,C7,Roulette,2023-12-02 20:41:00,1055.00,0.00
T00019720,P0031,C2,Blackjack,2023-12-02 20:47:00,1800.00,6987.46
T00019721,P0031,C6,Electronic Games,2023-12-02 20:50:00,240.00,0.00
T00019722,P0031,C1,Poker,2023-12-02 20:55:00,1775.00,3312.15
T00019723,P0031,C1,Poker,2023-12-02 20:57:00,1450.00,5091.93
T00019724,P0031,C5,Craps,2023-12-02 21:01:00,3225.00,7252.17
T00019725,P0031,C7,Roulette,2023-12-02 21:07:00,2090.00,10518.84
T00019726,P0031,C7,Roulette,2023-12-02 21:12:00,1410.00,0.00
T00019727,P0031,C1,Poker,2023-12-02 21:18:00,2100.00,10685.53
T00019728,P0031,C3,$1 Slots,2023-12-02 21:22:00,19.00,0.00
T00019729,P0031,C2,Blackjack,2023-12-02 21:28:00,2175.00,6154.63
T00019730,P0031,C1,Poker,2023-12-02 21:34:00,2650.00,0.00
T00019731,P0031,C5,Craps,2023-12-02 21:38:00,2500.00,1157.50
T00019732,P0031,C2,Blackjack,2023-12-02 21:41:00,1450.00,0.00
T00019733,P0031,C1,Poker,2023-12-02 21:44:00,2725.00,9455.24
T00019734,P0031,C7,Roulette,2023-12-02 21:46:00,1205.00,0.00
T00019735,P0031,C1,Poker,2023-12-02 21:51:00,1400.00,3.29
T00019736,P0031,C1,Poker,2023-12-02 21:57:00,1775.00,0.00
T00019737,P0031,C7,Roulette,2023-12-02 22:00:00,4520.00,0.00
T00019738,P0031,C1,Poker,2023-12-02 22:05:00,1975.00,0.00
T00019739,P0031,C2,Blackjack,2023-12-02 22:08:00,1250.00,0.00
T00019740,P0031,C7,Roulette,2023-12-02 22:14:00,2005.00,0.00
T00019741,P0031,C7,Roulette,2023-12-02 22:20:00,1715.00,931.20
T00019742,P0031,C2,Blackjack,2023-12-02 22:23:00,1425.00,1357.05
T00019743,P0031,C6,Electronic Games,2023-12-02 22:29:00,190.00,0.00
T00019744,P0031,C7,Roulette,2024-02-04 21:37:00,1725.00,0.00
T00019745,P0031,C5,Craps,2024-02-04 21:39:00,1375.00,4864.19
T00019746,P0031,C3,$1 Slots,2024-02-04 21:44:00,64.00,26.40
T00019747,P0031,C1,Poker,2024-02-04 21:49:00,2425.00,0.00
T00019748,P0031,C5,Craps,2024-02-04 21:53:00,1450.00,0.00
T00019749,P0031,C4,$25 Slots,2024-02-04 21:55:00,800.00,0.00
T00019750,P0031,C2,Blackjack,2024-02-04 22:00:00,3850.00,0.00
T00019751,P0031,C1,Poker,2024-02-04 22:06:00,2375.00,0.00
T00019752,P0031,C1,Poker,2024-02-04 22:11:00,3850.00,1375.85
T00019753,P0031,C7,Roulette,2024-02-04 22:17:00,785.00,289.69
T00019754,P0031,C1,Poker,2024-02-04 22:21:00,2275.00,3800.92
T00019755,P0031,C1,Poker,2024-02-04 22:23:00,1400.00,4184.45
T00019756,P0031,C3,$1 Slots,2024-02-04 22:25:00,73.00,0.00
T00019757,P0031,C6,Electronic Games,2024-02-04 22:30:00,205.00,0.00
T00019758,P0031,C4,$25 Slots,2024-02-04 22:35:00,575.00,0.00
T00019759,P0031,C6,Electronic Games,2024-02-04 22:37:00,115.00,221.35
T00019760,P0031,C7,Roulette,2024-02-04 22:41:00,2230.00,0.00
T00019761,P0031,C6,Electronic Games,2024-02-04 22:47:00,410.00,165.89
T00019762,P0031,C6,Electronic Games,2024-02-04 22:50:00,280.00,7.02
T00019763,P0031,C5,Craps,2024-02-04 22:54:00,5270.00,0.00
T00019764,P0031,C5,Craps,2024-02-04 22:56:00,1800.00,574.14
T00019765,P0031,C7,Roulette,2024-02-04 22:59:00,1250.00,664.46
T00019766,P0031,C4,$25 Slots,2024-02-04 23:04:00,875.00,639.71
T00019767,P0031,C5,Craps,2024-02-04 23:10:00,2700.00,142.31
T00019768,P0031,C6,Electronic Games,2024-02-04 23:13:00,325.00,196.33
T00019769,P0031,C6,Electronic Games,2024-02-04 23:18:00,335.00,0.00
T00019770,P0031,C2,Blackjack,2024-03-04 19:09:00,3475.00,0.00
T00019771,P0031,C1,Poker,2024-03-04 19:15:00,1025.00,0.00
T00019772,P0031,C1,Poker,2024-03-04 19:20:00,1225.00,0.00
T00019773,P0031,C2,Blackjack,2024-03-04 19:26:00,3475.00,1521.25
T00019774,P0031,C3,$1 Slots,2024-03-04 19:28:00,47.00,190.27
T00019775,P0031,C7,Roulette,2024-03-04 19:34:00,1500.00,2705.11
T00019776,P0031,C5,Craps,2024-03-04 19:38:00,1950.00,5063.50
T00019777,P0031,C6,Electronic Games,2024-03-04 19:44:00,180.00,3.84
T00019778,P0031,C1,Poker,2024-03-04 19:46:00,2475.00,6839.68
T00019779,P0031,C2,Blackjack,2024-03-04 19:50:00,3550.00,611.07
T00019780,P0031,C7,Roulette,2024-03-04 19:55:00,800.00,2139.00
T00019781,P0031,C2,Blackjack,2024-03-04 19:57:00,1975.00,372.99
T00019782,P0031,C1,Poker,2024-03-04 20:02:00,2625.00,1879.51
T00019783,P0031,C6,Electronic Games,2024-03-04 20:07:00,550.00,492.53
T00019784,P0031,C6,Electronic Games,2024-03-04 20:12:00,235.00,0.00
T00019785,P0031,C5,Craps,2024-03-04 20:17:00,2375.00,0.00
T00019786,P0031,C5,Craps,2024-03-04 20:20:00,2625.00,11128.79
T00019787,P0031,C7,Roulette,2024-03-04 20:25:00,800.00,1496.34
T00019788,P0031,C4,$25 Slots,2024-03-04 20:28:00,300.00,2.02
T00019789,P0031,C7,Roulette,2024-03-04 20:30:00,2225.00,3892.44
T00019790,P0031,C1,Poker,2024-03-04 20:35:00,2925.00,17.68
T00019791,P0031,C7,Roulette,2024-03-04 20:37:00,1695.00,2888.05
T00019792,P0031,C1,Poker,2024-03-04 20:43:00,1475.00,3446.69
T00019793,P0031,C6,Electronic Games,2024-03-04 20:47:00,310.00,0.00
T00019794,P0031,C2,Blackjack,2024-03-04 20:52:00,2375.00,568.50
T00019795,P0031,C6,Electronic Games,2024-03-04 20:58:00,180.00,618.79
T00019796,P0031,C7,Roulette,2024-03-18 19:23:00,1735.00,0.00
T00019797,P0031,C7,Roulette,2024-03-18 19:25:00,1350.00,5072.94
T00019798,P0031,C2,Blackjack,2024-03-18 19:29:00,2350.00,8989.36
T00019799,P0031,C2,Blackjack,2024-03-18 19:33:00,4075.00,12305.09
T00019800,P0031,C5,Craps,2024-03-18 19:36:00,975.00,4774.22
T00019801,P0031,C6,Electronic Games,2024-03-18 19:42:00,215.00,631.31
T00019802,P0031,C5,Craps,2024-03-18 19:44:00,1500.00,0.00
T00019803,P0031,C7,Roulette,2024-03-18 19:50:00,1790.00,148.86
T00019804,P0031,C5,Craps,2024-03-18 19:53:00,3300.00,6385.94
T00019805,P0031,C2,Blackjack,2024-03-18 19:58:00,1525.00,0.00
T00019806,P0031,C2,Blackjack,2024-03-18 20:01:00,2900.00,0.00
T00019807,P0031,C7,Roulette,2024-03-18 20:06:00,905.00,0.00
T00019808,P0031,C1,Poker,2024-03-18 20:12:00,775.00,0.00
T00019809,P0031,C1,Poker,2024-03-18 20:14:00,2400.00,56.46
T00019810,P0031,C5,Craps,2024-03-18 20:17:00,3500.00,0.00
T00019811,P0031,C1,Poker,2024-03-18 20:20:00,1300.00,2834.29
T00019812,P0031,C7,Roulette,2024-03-18 20:24:00,1000.00,0.00
T00019813,P0031,C2,Blackjack,2024-03-18 20:26:00,3250.00,10366.02
T00019814,P0031,C7,Roulette,2024-03-18 20:29:00,1465.00,85.68
T00019815,P0031,C1,Poker,2024-03-18 20:35:00,5150.00,2691.19
T00019816,P0031,C4,$25 Slots,2024-03-18 20:40:00,1050.00,210.10
T00019817,P0031,C7,Roulette,2024-03-18 20:46:00,1265.00,0.00
T00019818,P0031,C1,Poker,2024-03-18 20:48:00,2075.00,0.00
T00019819,P0031,C2,Blackjack,2024-03-18 20:53:00,1950.00,0.00
T00019820,P0031,C7,Roulette,2024-03-18 20:55:00,1815.00,7173.72
T00019821,P0031,C2,Blackjack,2024-03-28 21:43:00,1825.00,3429.00
T00019822,P0031,C6,Electronic Games,2024-03-28 21:47:00,230.00,0.01
T00019823,P0031,C2,Blackjack,2024-03-28 21:52:00,1225.00,0.00
T00019824,P0031,C4,$25 Slots,2024-03-28 21:57:00,350.00,281.27
T00019825,P0031,C4,$25 Slots,2024-03-28 22:03:00,425.00,0.36
T00019826,P0031,C6,Electronic Games,2024-03-28 22:07:00,110.00,0.00
T00019827,P0031,C7,Roulette,2024-03-28 22:13:00,1355.00,0.00
T00019828,P0031,C6,Electronic Games,2024-03-28 22:17:00,125.00,0.00
T00019829,P0031,C1,Poker,2024-03-28 22:21:00,1550.00,3639.90
T00019830,P0031,C4,$25 Slots,2024-03-28 22:27:00,500.00,0.00
T00019831,P0031,C4,$25 Slots,2024-03-28 22:31:00,650.00,968.14
T00019832,P0031,C5,Craps,2024-03-28 22:36:00,2175.00,3833.19
T00019833,P0031,C5,Craps,2024-03-28 22:38:00,1450.00,99.99
